#{"t_start": 1741225153.7852576, "env_id": "None"}
r,l,t
348.5944,199,7306.04088
356.0742,199,7306.191458
353.0561,199,7306.27127
347.32596,199,7308.386421
355.0299,199,7308.879449
348.77243,199,7309.019987
343.92728,199,7309.114995
350.13913,199,7309.115015
352.51474,199,7309.354533
353.10028,199,7309.852768
356.45972,199,7310.164001
345.39603,199,7310.310362
348.05786,199,7310.389299
352.2703,199,7310.983627
349.76315,199,7311.477891
348.98175,199,7311.630103
353.25528,199,7311.724685
352.85657,199,7311.724708
351.92252,199,7311.991014
351.0383,199,7312.490314
348.16183,199,7312.805895
355.15244,199,7312.949147
356.51993,199,7313.033119
351.32382,199,7313.632977
350.12238,199,7314.134198
349.68127,199,7314.27809
351.95316,199,7314.371671
352.47058,199,7314.371692
346.95538,199,7314.609684
345.91788,199,7315.107716
353.1086,199,7315.422781
350.74167,199,7315.564208
351.83124,199,7315.642003
351.63818,199,7316.240713
346.65155,199,7316.750294
346.48856,199,7316.900348
354.2492,199,7316.991533
356.14694,199,7316.991553
357.88474,199,7317.242909
349.93982,199,7317.752968
346.1714,199,7318.075531
353.79587,199,7318.226924
353.91327,199,7318.311087
355.94128,199,7318.926703
352.2606,199,7319.438897
346.94403,199,7319.586333
349.8906,199,7319.680506
354.2632,199,7319.680526
349.28708,199,7319.924402
353.09726,199,7320.434486
348.7948,199,7320.756971
346.60886,199,7320.903375
350.47937,199,7320.983329
350.33505,199,7323.168448
354.78403,199,7323.669553
356.1945,199,7323.820111
347.18115,199,7323.913339
353.4323,199,7323.913359
353.9335,199,7324.159377
351.77893,199,7324.667643
350.44525,199,7324.990846
349.33145,199,7325.139369
352.27377,199,7325.219076
345.36047,199,7325.834357
353.03275,199,7326.348766
353.00534,199,7326.494528
351.3478,199,7326.588009
353.39285,199,7326.588028
346.29803,199,7326.824162
353.4949,199,7327.334716
351.4347,199,7327.656884
352.2017,199,7327.805135
355.64835,199,7327.883598
351.59692,199,7328.507986
347.30905,199,7329.013287
351.14954,199,7329.163616
348.91928,199,7329.257788
352.84827,199,7329.257809
348.42102,199,7329.506333
350.32562,199,7330.013776
350.4424,199,7330.330199
355.2682,199,7330.478537
351.1276,199,7330.56094
346.4747,199,7331.179742
347.32996,199,7331.681653
350.39035,199,7331.830375
353.89825,199,7331.924791
355.35144,199,7331.924811
350.68146,199,7332.166985
351.53934,199,7332.682455
349.5119,199,7333.001765
355.36725,199,7333.151533
346.98886,199,7333.23273
349.2532,199,7333.849705
349.12762,199,7334.358672
348.61603,199,7334.505334
352.14838,199,7334.600643
349.13498,199,7334.600664
352.31448,199,7334.84714
348.1339,199,7335.356891
344.63123,199,7335.679586
356.10236,199,7335.827968
353.61777,199,7335.908686
352.35303,199,7338.074209
351.32443,199,7338.587041
352.29688,199,7338.73778
348.65442,199,7338.835473
350.37308,199,7338.835494
350.04572,199,7339.085917
354.17715,199,7339.586965
355.40683,199,7339.904472
344.4072,199,7340.052028
353.30228,199,7340.132942
357.0603,199,7340.728681
346.60907,199,7341.22742
353.37082,199,7341.3721
352.22028,199,7341.46633
349.67776,199,7341.466351
351.82947,199,7341.705882
353.0017,199,7342.19988
354.9257,199,7342.511036
346.02286,199,7342.655706
354.5872,199,7342.737249
356.06833,199,7343.341458
351.02643,199,7343.842387
351.10803,199,7343.987425
349.4326,199,7344.081173
349.85278,199,7344.081194
352.18628,199,7344.315143
349.95163,199,7344.81479
353.38663,199,7345.129524
351.32153,199,7345.271151
351.95523,199,7345.351679
352.60083,199,7345.955622
353.47696,199,7346.441939
350.30377,199,7346.588057
350.6248,199,7346.682096
353.46613,199,7346.682117
351.9222,199,7346.922742
350.87305,199,7347.432272
344.59338,199,7347.748161
351.12863,199,7347.892774
343.17148,199,7347.97261
349.23444,199,7348.5733
352.16586,199,7349.070188
349.11752,199,7349.216561
344.71313,199,7349.312344
352.84622,199,7349.312365
350.37183,199,7349.546672
349.3653,199,7350.043632
349.4976,199,7350.357801
350.51797,199,7350.500311
348.54672,199,7350.578707
347.85107,199,7352.806902
351.5187,199,7353.30329
352.38928,199,7353.444102
352.73016,199,7353.535639
351.0783,199,7353.535659
351.59674,199,7353.775152
355.1533,199,7354.266459
354.91092,199,7354.576859
351.41025,199,7354.723752
348.5211,199,7358.175869
348.30164,199,7358.776228
354.37454,199,7359.270084
357.3096,199,7359.413566
350.70267,199,7359.501964
348.89832,199,7359.503121
353.7604,199,7359.737225
350.43976,199,7360.233512
361.35013,199,7360.547452
352.32635,199,7360.688537
350.59088,199,7360.76816
351.49994,199,7361.361355
356.5153,199,7361.854173
351.1704,199,7361.997922
353.6981,199,7362.092743
352.2177,199,7362.092764
348.7816,199,7362.330075
354.4203,199,7362.824735
347.44583,199,7363.139481
353.39594,199,7363.285429
348.82678,199,7363.361619
347.13016,199,7363.959126
351.47272,199,7364.450942
350.04565,199,7364.593887
358.205,199,7364.685868
352.57272,199,7364.685888
352.71115,199,7364.922904
350.0898,199,7365.419147
351.7684,199,7365.732201
349.95612,199,7365.877953
353.00146,199,7365.954292
351.78015,199,7366.55347
352.74628,199,7367.046748
352.46448,199,7367.190961
346.51624,199,7367.284413
348.6707,199,7367.284436
352.08386,199,7367.518726
344.5284,199,7368.015123
345.52457,199,7368.32942
355.8215,199,7368.480429
351.75275,199,7368.566171
354.29407,199,7370.698847
349.4247,199,7371.191676
344.1268,199,7371.334922
353.23282,199,7371.429432
355.75113,199,7371.429453
356.18015,199,7371.664589
344.86713,199,7372.153091
347.3773,199,7372.46665
354.5259,199,7372.610507
357.71912,199,7372.688525
356.9512,199,7373.287395
349.85837,199,7373.772469
352.5053,199,7373.916169
354.67233,199,7374.010389
351.9933,199,7374.010409
349.253,199,7374.244953
352.56915,199,7374.735079
359.9741,199,7375.042967
348.22476,199,7375.18808
354.65048,199,7375.264195
358.69412,199,7375.863342
349.41257,199,7376.353225
347.785,199,7376.496895
354.95712,199,7376.589576
358.2725,199,7376.589596
354.39462,199,7376.826356
347.786,199,7377.323299
353.5472,199,7377.636274
352.5348,199,7377.781235
355.68124,199,7377.861988
357.4884,199,7378.45273
353.4079,199,7378.944424
354.83286,199,7379.089913
347.30377,199,7379.182915
358.4392,199,7379.182936
355.6489,199,7379.414414
356.43082,199,7379.907802
353.22522,199,7380.216547
354.29047,199,7380.359942
355.1879,199,7380.439028
356.4127,199,7381.035232
353.07446,199,7381.528346
350.83566,199,7381.676864
351.08694,199,7381.770144
356.52,199,7381.770165
352.22882,199,7382.00692
351.4156,199,7382.496875
359.25537,199,7382.811957
349.2407,199,7382.955647
351.1505,199,7383.033454
356.32703,199,7385.139357
352.05914,199,7385.637713
354.86713,199,7385.778609
354.76007,199,7385.870927
352.7634,199,7385.870947
356.4353,199,7386.105724
348.1744,199,7386.594358
357.8276,199,7386.907129
353.61002,199,7387.052603
355.30234,199,7387.131822
351.4424,199,7387.726743
349.7144,199,7388.213283
350.6183,199,7388.358084
355.9007,199,7388.450055
348.9833,199,7388.450075
350.87784,199,7388.685998
349.91257,199,7389.184628
357.19183,199,7389.497844
353.3873,199,7389.639617
352.02765,199,7389.717519
349.1884,199,7390.308649
349.62354,199,7390.803604
346.08936,199,7390.945289
353.0878,199,7391.037023
353.2905,199,7391.037043
346.84833,199,7391.272875
353.76248,199,7391.763011
353.3555,199,7392.071522
349.86652,199,7392.216315
357.90305,199,7392.293893
352.18317,199,7392.891216
354.0509,199,7393.38595
351.03363,199,7393.52845
356.5698,199,7393.621154
351.21646,199,7393.621173
351.3657,199,7393.857019
356.14954,199,7394.349572
354.0309,199,7394.659004
355.56656,199,7394.800456
351.80658,199,7394.880651
349.65222,199,7395.484112
352.222,199,7395.97356
354.2382,199,7396.115185
354.29318,199,7396.207424
356.1423,199,7396.207445
353.42648,199,7396.442376
352.22687,199,7396.929866
359.69028,199,7397.238927
349.35736,199,7397.382056
349.91235,199,7397.460862
354.64624,199,7399.557004
351.32135,199,7400.05153
352.8223,199,7400.194659
354.1219,199,7400.287337
351.6274,199,7400.287357
355.0573,199,7400.529125
355.6091,199,7401.019716
352.97617,199,7401.3369
350.01016,199,7401.480088
352.62103,199,7401.556082
350.53418,199,7402.184937
347.00912,199,7402.684505
355.34735,199,7402.828387
352.8752,199,7402.919631
360.93732,199,7402.919651
347.57114,199,7403.164673
352.52817,199,7403.664402
355.4384,199,7403.973682
356.12033,199,7404.121874
352.05066,199,7404.202288
354.65717,199,7404.800885
354.7863,199,7405.291446
348.14856,199,7405.43433
348.19507,199,7405.528489
349.92163,199,7405.528509
351.19608,199,7405.771404
359.62427,199,7406.262098
343.17276,199,7406.574135
349.49948,199,7406.727019
355.42307,199,7406.810345
356.59586,199,7407.417568
353.31924,199,7407.925206
356.7143,199,7408.077739
354.1275,199,7408.169362
352.9784,199,7408.169382
351.0835,199,7408.413401
347.89453,199,7408.918681
351.5736,199,7409.241209
352.2499,199,7409.387115
354.15656,199,7409.467582
352.90643,199,7410.084546
358.67474,199,7410.595748
353.07693,199,7410.742716
355.97928,199,7410.837956
352.68283,199,7410.837977
354.44717,199,7411.080063
356.0319,199,7411.593721
352.24838,199,7411.924866
350.8371,199,7412.07412
348.40085,199,7412.15316
358.16672,199,7414.318686
353.3446,199,7414.830458
356.7964,199,7414.981156
352.3204,199,7415.073048
349.46255,199,7415.073068
350.4349,199,7415.319595
348.99304,199,7415.830539
354.71036,199,7416.152354
356.2577,199,7416.302742
349.93634,199,7416.385259
353.67313,199,7417.001279
348.4961,199,7417.50436
347.0931,199,7417.654081
350.60352,199,7417.751073
354.56528,199,7417.751093
351.7042,199,7421.501728
354.02322,199,7422.006992
346.37122,199,7422.324957
354.0498,199,7422.4746
353.09378,199,7422.554203
353.99228,199,7423.166274
356.60208,199,7423.673749
350.69666,199,7423.820085
357.96664,199,7423.914289
351.0779,199,7423.914309
355.4034,199,7424.159538
359.01816,199,7424.672235
356.8815,199,7424.995295
357.83224,199,7425.145982
355.36325,199,7425.226392
342.12927,199,7425.841026
348.91623,199,7426.345557
351.52713,199,7426.495168
355.25482,199,7426.589085
350.36346,199,7426.589105
354.5545,199,7426.8266
351.41656,199,7427.336933
348.76025,199,7427.658478
354.88702,199,7427.807084
350.55554,199,7427.888062
359.1675,199,7428.508408
345.0959,199,7429.017653
349.83615,199,7429.16471
355.38007,199,7429.257979
346.96573,199,7429.258002
347.23276,199,7429.490945
348.46378,199,7429.98346
350.18704,199,7430.295014
353.25626,199,7430.436556
354.63385,199,7430.516278
355.31998,199,7432.653652
354.81183,199,7433.149132
351.62946,199,7433.293195
346.2534,199,7433.384529
351.54617,199,7433.384549
353.886,199,7433.619031
353.38843,199,7434.107889
349.08566,199,7434.419479
355.7492,199,7434.560449
352.39777,199,7434.63994
351.40997,199,7435.235447
349.23178,199,7435.725521
354.84427,199,7435.869366
351.44302,199,7435.959957
354.62537,199,7435.959978
359.723,199,7436.196707
350.66446,199,7436.693659
356.47183,199,7437.004799
352.75912,199,7437.146725
345.1101,199,7437.226946
348.95538,199,7437.820656
357.67075,199,7438.311966
357.08643,199,7438.45892
355.82935,199,7438.548519
350.86273,199,7438.548539
352.64722,199,7438.784993
353.5315,199,7439.277047
352.7872,199,7439.591142
350.63385,199,7439.735699
350.77277,199,7439.817371
350.2663,199,7440.408765
355.24213,199,7440.901849
348.93167,199,7441.04552
352.89932,199,7441.137719
351.31244,199,7441.137739
353.3851,199,7441.374624
350.8693,199,7441.870909
350.49866,199,7442.184422
344.24667,199,7442.327115
354.3692,199,7442.405329
358.8682,199,7443.002884
351.8919,199,7443.499227
354.10223,199,7443.645776
349.76532,199,7443.73824
349.53577,199,7443.738261
353.67416,199,7443.972162
353.96213,199,7444.463121
350.45825,199,7444.772653
349.76343,199,7444.917524
351.37473,199,7444.993371
354.23462,199,7445.591158
353.60986,199,7447.622283
347.05258,199,7447.763818
354.9829,199,7447.860416
352.27008,199,7447.860436
353.80496,199,7448.092627
349.75513,199,7448.587113
355.3525,199,7448.901127
352.93597,199,7449.046288
356.60956,199,7449.122512
358.54645,199,7449.72076
353.5396,199,7450.210209
360.14835,199,7450.353678
355.3807,199,7450.447198
352.3079,199,7450.447219
356.79187,199,7450.680348
356.73206,199,7451.173533
350.80707,199,7451.483972
353.87448,199,7451.629265
352.82565,199,7451.70604
353.0299,199,7452.299555
352.566,199,7452.797388
351.38028,199,7452.942327
355.5887,199,7453.034973
348.0172,199,7453.034993
354.64285,199,7453.269196
349.29684,199,7453.85506
350.31912,199,7454.161331
358.4857,199,7454.304664
355.95587,199,7454.385049
346.0006,199,7454.9743
341.24893,199,7455.46489
347.91104,199,7455.610404
348.9603,199,7455.702325
355.19617,199,7455.702345
350.4183,199,7455.939822
349.38217,199,7456.432887
351.1993,199,7456.743953
346.21875,199,7456.886071
356.00943,199,7456.966788
350.81604,199,7457.569173
352.1772,199,7458.054417
349.12643,199,7458.208891
353.56787,199,7458.306167
356.22824,199,7458.306193
356.1979,199,7458.543773
355.79764,199,7459.041616
350.58847,199,7459.354985
355.76825,199,7459.50152
351.23248,199,7459.581123
354.91724,199,7460.167596
354.26483,199,7462.179926
356.29218,199,7462.327693
355.5372,199,7462.442688
355.098,199,7462.442709
354.56268,199,7462.687165
354.26883,199,7463.179603
357.27524,199,7463.490936
358.0724,199,7463.634029
347.053,199,7463.717242
356.10812,199,7464.312992
352.16727,199,7464.803646
350.33932,199,7464.945692
348.23273,199,7465.038226
345.18292,199,7465.038246
351.79767,199,7465.273722
359.5436,199,7465.768271
355.32782,199,7466.078651
353.701,199,7466.22388
356.69727,199,7466.299297
356.6781,199,7466.886203
355.78757,199,7467.3784
353.8044,199,7467.524071
355.8428,199,7467.621205
347.34283,199,7467.621226
354.56027,199,7467.864557
353.31824,199,7468.374797
353.76883,199,7468.696289
353.13113,199,7468.845057
354.93625,199,7468.923878
351.61206,199,7469.541756
351.60236,199,7470.048887
352.43164,199,7470.201097
355.1087,199,7470.293255
349.37445,199,7470.293275
351.98535,199,7470.538624
350.43176,199,7471.044371
350.29126,199,7471.36522
356.04208,199,7471.510646
345.93924,199,7471.590319
353.9183,199,7472.209351
356.86188,199,7472.712574
356.9795,199,7472.861773
351.92752,199,7472.959353
344.97873,199,7472.959373
352.0627,199,7473.198907
349.76215,199,7473.706401
355.42456,199,7474.024996
358.96313,199,7474.170167
353.09756,199,7474.250621
356.06906,199,7474.858875
346.87943,199,7476.909226
341.99393,199,7477.058357
353.78613,199,7477.153304
354.1432,199,7477.153325
358.78387,199,7477.395103
349.8584,199,7477.906228
355.9415,199,7478.2228
354.9062,199,7478.375632
353.2189,199,7478.455432
353.7397,199,7479.069694
350.44214,199,7479.577819
354.26318,199,7479.725427
350.7859,199,7479.821162
357.16452,199,7479.821183
349.84875,199,7480.069276
349.2066,199,7480.578901
349.41153,199,7480.899518
348.07928,199,7481.046549
357.7869,199,7481.126927
352.9173,199,7485.229664
356.73834,199,7485.737472
353.26947,199,7485.880328
355.2752,199,7485.977162
352.11133,199,7485.977184
353.26596,199,7486.217957
348.314,199,7486.724213
350.98358,199,7487.045945
348.90515,199,7487.19368
354.21024,199,7487.272682
356.4733,199,7487.891704
356.2852,199,7488.389594
344.4322,199,7488.535201
353.39584,199,7488.62939
354.4424,199,7488.62941
352.9022,199,7488.870792
348.56537,199,7489.380032
354.13052,199,7489.69588
353.8853,199,7489.841576
357.67987,199,7489.920172
354.13107,199,7490.529809
353.95477,199,7491.020776
348.51047,199,7491.16406
350.48074,199,7491.254588
357.1088,199,7491.254608
356.00153,199,7491.49079
359.4477,199,7491.989232
346.93842,199,7492.304568
357.0597,199,7492.445871
349.28824,199,7492.525171
359.93237,199,7493.111968
357.52142,199,7495.117326
350.31055,199,7495.258648
354.0324,199,7495.351206
356.66064,199,7495.351227
349.69916,199,7495.587724
355.4713,199,7496.082506
352.89282,199,7496.391919
355.42606,199,7496.535159
352.41406,199,7496.613011
350.1066,199,7497.209619
351.41666,199,7497.699239
351.46674,199,7497.84529
351.89294,199,7497.938435
